"Component","Version","Latest version","CVE","Matching type","CVSS","CVE publication date","Object compilation date","Object","Object full path","Object SHA1","CVSS3","CVSS vector (v2)","CVSS vector (v3)","Distribution package","CVSS (Distribution)","CVSS3 (Distribution)","Triage vectors","Note type","Note reason","Vulnerability URL"
"zlib","1.2.3","1.2.11","CVE-2016-9842","Exact match","6.8","2017-05-23T04:29:00Z","2019-11-19T11:38:12Z","ISSetup.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetup.dll","ad786857faba29a1e3fa365f365cdcf469cbee18","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9842"
"zlib","1.2.3","1.2.11","CVE-2016-9842","Exact match","6.8","2017-05-23T04:29:00Z","2012-04-28T12:42:52Z","OPCDataAccessComponent(x86).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x86).exe","41f0da1011215cc8c4b6f23bd6d26406d6e3b1f0","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9842"
"zlib","1.2.3","1.2.11","CVE-2016-9842","Exact match","6.8","2017-05-23T04:29:00Z","2012-04-28T12:45:10Z","OPCDataAccessComponent(x64).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x64).exe","3e640346e5e142bea1df3fb545aeb641ab080e9d","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9842"
"zlib","1.2.3","1.2.11","CVE-2016-9840","Exact match","6.8","2017-05-23T04:29:00Z","2019-11-19T11:38:14Z","setup.exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/setup.exe","0e4a031c78b1cca98907e77a1d31b78d34934636","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9840"
"zlib","1.2.3","1.2.11","CVE-2016-9840","Exact match","6.8","2017-05-23T04:29:00Z","2019-11-19T11:38:12Z","ISSetup.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetup.dll","ad786857faba29a1e3fa365f365cdcf469cbee18","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9840"
"zlib","1.2.3","1.2.11","CVE-2016-9840","Exact match","6.8","2017-05-23T04:29:00Z","2012-04-28T12:42:52Z","OPCDataAccessComponent(x86).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x86).exe","41f0da1011215cc8c4b6f23bd6d26406d6e3b1f0","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9840"
"zlib","1.2.3","1.2.11","CVE-2016-9840","Exact match","6.8","2017-05-23T04:29:00Z","2012-04-28T12:45:10Z","OPCDataAccessComponent(x64).exe","v6001_DL_64bit.zip:v6001_DL_64bit/OpcClient/OPCDataAccessComponent(x64).exe","3e640346e5e142bea1df3fb545aeb641ab080e9d","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9840"
"zlib","1.2.5","1.2.11","CVE-2016-9843","Exact match","7.5","2017-05-23T04:29:00Z","2013-07-23T11:33:12Z","pocofoundation64.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:pocofoundation64.dll","172b1178c701db9d36361b1b2d632122a49b850c","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9843"
"zlib","1.2.5","1.2.11","CVE-2016-9841","Exact match","7.5","2017-05-23T04:29:00Z","2013-07-23T11:33:12Z","pocofoundation64.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:pocofoundation64.dll","172b1178c701db9d36361b1b2d632122a49b850c","9.8","AV:N/AC:L/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9841"
"zlib","1.2.5","1.2.11","CVE-2016-9842","Exact match","6.8","2017-05-23T04:29:00Z","2013-07-23T11:33:12Z","pocofoundation64.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:pocofoundation64.dll","172b1178c701db9d36361b1b2d632122a49b850c","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9842"
"zlib","1.2.5","1.2.11","CVE-2016-9840","Exact match","6.8","2017-05-23T04:29:00Z","2013-07-23T11:33:12Z","pocofoundation64.dll","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:pocofoundation64.dll","172b1178c701db9d36361b1b2d632122a49b850c","8.8","AV:N/AC:M/Au:N:/C:P/I:P/A:P","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9840"
